route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
14,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_14-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_60_2100,,,0,14-4,37,,
14,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_14-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_60_2149,,,0,14-4,37,,
14,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_14-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_60_2223,,,0,14-4,37,,
14,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_14-TERM-CASQ_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_27_2255,,,1,14-4,50,,
14,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_14-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_60_2323,,,0,14-4,37,,
14,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_14-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_60_2355,,,0,14-4,37,,
6,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_6-JJ-COIN_BP_INBOUND_SEG-SEX_FERIAS_ESCOLARES_21_0702,,,0,6-4,51,,
6,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_6-COINA-JJ_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_69_0741,,,1,6-4,11,,
6,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_6-JJ-COIN_BP_INBOUND_SEG-SEX_FERIAS_ESCOLARES_21_0819,,,0,6-4,51,,
6,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_6-COINA-JJ_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_69_0901,,,1,6-4,11,,
6,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_6-JJ-COINA_INBOUND_SEG-SEX_FERIAS_ESCOLARES_71_0941,,,0,6-4,23,,
6,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_6-COINA-JJ_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_69_1021,,,1,6-4,11,,
6,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_6-JJ-COINA_INBOUND_SEG-SEX_FERIAS_ESCOLARES_71_1101,,,0,6-4,23,,
6,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_6-COINA-JJ_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_69_1301,,,1,6-4,11,,
6,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_6-JJ-COINA_INBOUND_SEG-SEX_FERIAS_ESCOLARES_71_1341,,,0,6-4,23,,
6,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_6-COINA-JJ_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_69_1421,,,1,6-4,11,,
6,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_6-JJ-COINA_INBOUND_SEG-SEX_FERIAS_ESCOLARES_71_1501,,,0,6-4,23,,
6,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_6-COINA-JJ_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_69_1541,,,1,6-4,11,,
6,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_6-JJ-COINA_INBOUND_SEG-SEX_FERIAS_ESCOLARES_71_1621,,,0,6-4,23,,
6,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_6-COINA-JJ_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_69_1701,,,1,6-4,11,,
6,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_6-JJ-COIN_BP_INBOUND_SEG-SEX_FERIAS_ESCOLARES_21_1741,,,0,6-4,51,,
6,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_6-COINA-JJ_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_69_1821,,,1,6-4,11,,
6,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_6-JJ-COINA_INBOUND_SEG-SEX_FERIAS_ESCOLARES_71_1901,,,0,6-4,23,,
6,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_6-COINA-JJ_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_69_1941,,,1,6-4,11,,
6,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_6-JJ-COINA_INBOUND_SEG-SEX_FERIAS_ESCOLARES_71_2021,,,0,6-4,23,,
6,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_6-COINA-JJ_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_69_2101,,,1,6-4,11,,
37,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_37-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_36_2630,,,0,37,52,,
318,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_318-CV-TERM_INBOUND_DOMEFERIADOS_52_0715,,,0,3_1,53,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-TERM-SA_LC_OUTBOUND_DOMEFERIADOS_42_0800,,,1,3_1,54,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-SA-TERM_LC_INBOUND_DOMEFERIADOS_50_0843,,,0,3_1,55,,
318,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_318-TERM-CV_OUTBOUND_DOMEFERIADOS_51_0925,,,1,3_1,56,,
318,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_318-CV-TERM_INBOUND_DOMEFERIADOS_52_1010,,,0,3_1,53,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-TERM-SA_LC_OUTBOUND_DOMEFERIADOS_42_1055,,,1,3_1,54,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-SA-TERM_LC_INBOUND_DOMEFERIADOS_50_1140,,,0,3_1,55,,
318,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_318-TERM-CV_OUTBOUND_DOMEFERIADOS_51_1225,,,1,3_1,56,,
318,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_318-CV-TERM_INBOUND_DOMEFERIADOS_52_1310,,,0,3_1,53,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-TERM-SA_LC_OUTBOUND_DOMEFERIADOS_42_1355,,,1,3_1,54,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-SA-TERM_LC_INBOUND_DOMEFERIADOS_50_1440,,,0,3_1,55,,
318,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_318-TERM-CV_OUTBOUND_DOMEFERIADOS_51_1525,,,1,3_1,56,,
318,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_318-CV-TERM_INBOUND_DOMEFERIADOS_52_1610,,,0,3_1,53,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-TERM-SA_LC_OUTBOUND_DOMEFERIADOS_42_1655,,,1,3_1,54,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-SA-TERM_LC_INBOUND_DOMEFERIADOS_50_1740,,,0,3_1,55,,
318,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_318-TERM-CV_OUTBOUND_DOMEFERIADOS_51_1825,,,1,3_1,56,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-CS-TERM_INBOUND_DOMEFERIADOS_2_2125,,,0,3_1,8,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-TERM-CS_OUTBOUND_DOMEFERIADOS_1_2155,,,1,3_1,10,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-CS-TERM_INBOUND_DOMEFERIADOS_2_2225,,,0,3_1,8,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-TERM-CS_OUTBOUND_DOMEFERIADOS_1_2255,,,1,3_1,10,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-CS-TERM_INBOUND_DOMEFERIADOS_2_2327,,,0,3_1,8,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-TER-CS_CAS_OUTBOUND_DOMEFERIADOS_95_2355,,,1,3_1,57,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-CS-TERM_INBOUND_DOMEFERIADOS_2_2425,,,0,3_1,8,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-SA-TERM_LC_INBOUND_DOMEFERIADOS_50_0641,,,0,3_2,55,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-SA-TERM_LC_INBOUND_DOMEFERIADOS_50_0746,,,0,3_2,55,,
318,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_318-TERM-CV_OUTBOUND_DOMEFERIADOS_51_0825,,,1,3_2,56,,
318,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_318-CV-TERM_INBOUND_DOMEFERIADOS_52_0910,,,0,3_2,53,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-TERM-SA_LC_OUTBOUND_DOMEFERIADOS_42_0955,,,1,3_2,54,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-SA-TERM_LC_INBOUND_DOMEFERIADOS_50_1040,,,0,3_2,55,,
318,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_318-TERM-CV_OUTBOUND_DOMEFERIADOS_51_1125,,,1,3_2,56,,
318,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_318-CV-TERM_INBOUND_DOMEFERIADOS_52_1210,,,0,3_2,53,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-TERM-SA_LC_OUTBOUND_DOMEFERIADOS_42_1255,,,1,3_2,54,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-SA-TERM_LC_INBOUND_DOMEFERIADOS_50_1340,,,0,3_2,55,,
318,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_318-TERM-CV_OUTBOUND_DOMEFERIADOS_51_1425,,,1,3_2,56,,
318,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_318-CV-TERM_INBOUND_DOMEFERIADOS_52_1510,,,0,3_2,53,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-TERM-SA_LC_OUTBOUND_DOMEFERIADOS_42_1555,,,1,3_2,54,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-SA-TERM_LC_INBOUND_DOMEFERIADOS_50_1640,,,0,3_2,55,,
318,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_318-TERM-CV_OUTBOUND_DOMEFERIADOS_51_1725,,,1,3_2,56,,
318,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_318-CV-TERM_INBOUND_DOMEFERIADOS_52_1810,,,0,3_2,53,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-TERM-SA_LC_OUTBOUND_DOMEFERIADOS_42_1855,,,1,3_2,54,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-SA-TERM_LC_INBOUND_DOMEFERIADOS_50_1940,,,0,3_2,55,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-TERM-SA_R2_OUTBOUND_DOMEFERIADOS_3_2125,,,1,3_2,14,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-SA-TERM_R2_INBOUND_DOMEFERIADOS_16_2155,,,0,3_2,15,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-TERM-SA_R2_OUTBOUND_DOMEFERIADOS_3_2225,,,1,3_2,14,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-SA-TERM_R2_INBOUND_DOMEFERIADOS_16_2255,,,0,3_2,15,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-TERM-SA_R2_OUTBOUND_DOMEFERIADOS_3_2325,,,1,3_2,14,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-SA-TERM_R2_INBOUND_DOMEFERIADOS_16_2400,,,0,3_2,15,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-TER-SA_CAS_OUTBOUND_DOMEFERIADOS_96_2430,,,1,3_2,16,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-SA-TERM_R2_INBOUND_DOMEFERIADOS_16_2500,,,0,3_2,15,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-TER-SA_CAS_OUTBOUND_DOMEFERIADOS_96_2530,,,1,3_2,16,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-CS-TERM_INBOUND_DOMEFERIADOS_2_0701,,,0,3_3,8,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-TERM-SA_LC_OUTBOUND_DOMEFERIADOS_42_0855,,,1,3_3,54,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-SA-TERM_LC_INBOUND_DOMEFERIADOS_50_0940,,,0,3_3,55,,
318,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_318-TERM-CV_OUTBOUND_DOMEFERIADOS_51_1025,,,1,3_3,56,,
318,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_318-CV-TERM_INBOUND_DOMEFERIADOS_52_1110,,,0,3_3,53,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-TERM-SA_LC_OUTBOUND_DOMEFERIADOS_42_1155,,,1,3_3,54,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-SA-TERM_LC_INBOUND_DOMEFERIADOS_50_1240,,,0,3_3,55,,
318,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_318-TERM-CV_OUTBOUND_DOMEFERIADOS_51_1325,,,1,3_3,56,,
318,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_318-CV-TERM_INBOUND_DOMEFERIADOS_52_1410,,,0,3_3,53,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-TERM-SA_LC_OUTBOUND_DOMEFERIADOS_42_1455,,,1,3_3,54,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-SA-TERM_LC_INBOUND_DOMEFERIADOS_50_1540,,,0,3_3,55,,
318,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_318-TERM-CV_OUTBOUND_DOMEFERIADOS_51_1625,,,1,3_3,56,,
318,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_318-CV-TERM_INBOUND_DOMEFERIADOS_52_1710,,,0,3_3,53,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-TERM-SA_LC_OUTBOUND_DOMEFERIADOS_42_1755,,,1,3_3,54,,
3,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_3-SA-TERM_LC_INBOUND_DOMEFERIADOS_50_1840,,,0,3_3,55,,
318,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_318-TERM-CV_OUTBOUND_DOMEFERIADOS_51_1925,,,1,3_3,56,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-JJ-COINA_INBOUND_DOMEFERIADOS_71_0730,,,0,6_1,23,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-COINA-JJ_OUTBOUND_DOMEFERIADOS_69_0810,,,1,6_1,11,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-JJ-COINA_INBOUND_DOMEFERIADOS_71_0850,,,0,6_1,23,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-COINA-JJ_OUTBOUND_DOMEFERIADOS_69_0930,,,1,6_1,11,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-JJ-COINA_INBOUND_DOMEFERIADOS_71_1010,,,0,6_1,23,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-COINA-JJ_OUTBOUND_DOMEFERIADOS_69_1050,,,1,6_1,11,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-JJ-COINA_INBOUND_DOMEFERIADOS_71_1130,,,0,6_1,23,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-COINA-JJ_OUTBOUND_DOMEFERIADOS_69_1210,,,1,6_1,11,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-JJ-COINA_INBOUND_DOMEFERIADOS_71_1250,,,0,6_1,23,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-COINA-JJ_OUTBOUND_DOMEFERIADOS_69_1330,,,1,6_1,11,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-JJ-COINA_INBOUND_DOMEFERIADOS_71_1410,,,0,6_1,23,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-COINA-JJ_OUTBOUND_DOMEFERIADOS_69_1450,,,1,6_1,11,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-JJ-COINA_INBOUND_DOMEFERIADOS_71_1530,,,0,6_1,23,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-COINA-JJ_OUTBOUND_DOMEFERIADOS_69_1610,,,1,6_1,11,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-JJ-COINA_INBOUND_DOMEFERIADOS_71_1650,,,0,6_1,23,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-COINA-JJ_OUTBOUND_DOMEFERIADOS_69_1730,,,1,6_1,11,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-JJ-COINA_INBOUND_DOMEFERIADOS_71_1810,,,0,6_1,23,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-COINA-JJ_OUTBOUND_DOMEFERIADOS_69_1850,,,1,6_1,11,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-JJ-COINA_INBOUND_DOMEFERIADOS_71_1930,,,0,6_1,23,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-COINA-JJ_OUTBOUND_DOMEFERIADOS_69_2010,,,1,6_1,11,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-JJ-COINA_INBOUND_DOMEFERIADOS_71_0640,,,0,6_2,23,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-COINA-JJ_OUTBOUND_DOMEFERIADOS_69_0730,,,1,6_2,11,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-JJ-COINA_INBOUND_DOMEFERIADOS_71_0810,,,0,6_2,23,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-COINA-JJ_OUTBOUND_DOMEFERIADOS_69_0850,,,1,6_2,11,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-JJ-COINA_INBOUND_DOMEFERIADOS_71_0930,,,0,6_2,23,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-COINA-JJ_OUTBOUND_DOMEFERIADOS_69_1010,,,1,6_2,11,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-JJ-COINA_INBOUND_DOMEFERIADOS_71_1050,,,0,6_2,23,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-COINA-JJ_OUTBOUND_DOMEFERIADOS_69_1130,,,1,6_2,11,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-JJ-COINA_INBOUND_DOMEFERIADOS_71_1210,,,0,6_2,23,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-COINA-JJ_OUTBOUND_DOMEFERIADOS_69_1250,,,1,6_2,11,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-JJ-COINA_INBOUND_DOMEFERIADOS_71_1330,,,0,6_2,23,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-COINA-JJ_OUTBOUND_DOMEFERIADOS_69_1410,,,1,6_2,11,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-JJ-COINA_INBOUND_DOMEFERIADOS_71_1450,,,0,6_2,23,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-COINA-JJ_OUTBOUND_DOMEFERIADOS_69_1530,,,1,6_2,11,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-JJ-COINA_INBOUND_DOMEFERIADOS_71_1610,,,0,6_2,23,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-COINA-JJ_OUTBOUND_DOMEFERIADOS_69_1650,,,1,6_2,11,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-JJ-COINA_INBOUND_DOMEFERIADOS_71_1730,,,0,6_2,23,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-COINA-JJ_OUTBOUND_DOMEFERIADOS_69_1810,,,1,6_2,11,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-JJ-COINA_INBOUND_DOMEFERIADOS_71_1850,,,0,6_2,23,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-COINA-JJ_OUTBOUND_DOMEFERIADOS_69_1930,,,1,6_2,11,,
6,DOM E FERIADOS / GTFS_TCB_24 (08_04_24)_V3-1715678431431,DOM E FERIADOS_6-JJ-COINA_INBOUND_DOMEFERIADOS_71_2010,,,0,6_2,23,,
